PROVINCIA	LOCALIDAD	SEXO	EFECTORES	PNC	JUB_PEN	EMPLEO_DEP	ASIG_FAM	FALLECIDOS	JURIDICAS	RUBPS
ENTRE RIOS	ARROYO BARU	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	ARROYO BURGOS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ARROYO CLE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ARROYO DEL MEDIO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	ARROYO GRANDE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	ARROYO MOLINO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ARROYO MOREIRA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	BAJADA GRANDE	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	BAJADA GRANDE	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	BANDERAS	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	BARRIO BELGRANO	F	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	BARRIO CERRITO	F	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	BARRIO ESCUELA HOGAR	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	BARRIO NAZARET	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	BARRIO ROCAMORA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	BARRIO SAN JOSE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	BASAVILBASO	M	63.0	8.0	2.0	10.0	0.0	0.0	0.0	2.0
ENTRE RIOS	BASAVILBASO	F	158.0	9.0	2.0	6.0	1.0	1.0	0.0	46.0
ENTRE RIOS	BENITO LEGEREN	M	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	BENITO LEGEREN	F	7.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
ENTRE RIOS	BETBEDER	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	BOVRIL	M	72.0	4.0	0.0	5.0	0.0	1.0	0.0	8.0
ENTRE RIOS	BOVRIL	F	69.0	9.0	4.0	1.0	3.0	1.0	0.0	20.0
ENTRE RIOS	BRAZO LARGO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CALABACILLAS	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	CALDERON	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CAMBA PASO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CAMPS	F	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENTRE RIOS	CASEROS	M	9.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
ENTRE RIOS	CASEROS	F	28.0	1.0	1.0	2.0	0.0	0.0	0.0	7.0
ENTRE RIOS	CEIBAS	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CEIBAS	F	9.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	CENTELLA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	CENTENARIO LA PAZ	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHAJARI	M	178.0	15.0	3.0	7.0	2.0	3.0	0.0	22.0
ENTRE RIOS	CHAJARI	F	267.0	13.0	17.0	4.0	5.0	0.0	0.0	91.0
ENTRE RIOS	CHAQAR	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHAQAR	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHAÑAR FELICIANO	M	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHILCAS SUD	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHILCAS SUD	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHIQUEROS	M	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CHIQUEROS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLON	M	127.0	18.0	1.0	6.0	3.0	0.0	0.0	36.0
ENTRE RIOS	COLON	F	183.0	12.0	5.0	11.0	3.0	0.0	0.0	82.0
ENTRE RIOS	COLONIA 3 DE FEBRERO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA ADELA	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA ADELA	F	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	COLONIA ALEMANA	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA AVELLANEDA	M	32.0	2.0	0.0	1.0	0.0	0.0	0.0	5.0
ENTRE RIOS	COLONIA AVELLANEDA	F	57.0	2.0	1.0	2.0	1.0	1.0	0.0	20.0
ENTRE RIOS	COLONIA AVIGDOR	M	11.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0
ENTRE RIOS	COLONIA AVIGDOR	F	13.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	COLONIA AYUI GRANDE	M	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA AYUI GRANDE	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA CARRASCO	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA CELINA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA CELINA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA CERRITO	M	39.0	4.0	1.0	1.0	0.0	0.0	0.0	2.0
ENTRE RIOS	COLONIA CERRITO	F	77.0	1.0	2.0	5.0	0.0	0.0	0.0	16.0
ENTRE RIOS	COLONIA CRESPO	M	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
ENTRE RIOS	COLONIA CRESPO	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA ELIA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA ELIA	F	7.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA ENSAYO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA ENSAYO	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA FEDERAL	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA FREITAS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA FREITAS	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA GENERAL ROCA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA GENERAL ROCA	F	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA HERNANDARIAS	F	13.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0
ENTRE RIOS	COLONIA LA PROVIDENCIA	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA LA PROVIDENCIA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA M. CASTRO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA NUEVA	M	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA NUEVA	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA SAN ERNESTO	F	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA SAN JOSE	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA SAN JOSE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA SAN LORENZO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA SANTA ELENA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COLONIA SANTA LUISA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COLONIA YERUA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CONCEPCION DEL URUGUAY	M	456.0	40.0	8.0	24.0	7.0	4.0	0.0	76.0
ENTRE RIOS	CONCEPCION DEL URUGUAY	F	810.0	30.0	46.0	25.0	17.0	4.0	0.0	214.0
ENTRE RIOS	CONCORDIA	F	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
ENTRE RIOS	CONCORDIA	M	1343.0	90.0	18.0	57.0	12.0	22.0	0.0	674.0
ENTRE RIOS	CONCORDIA	F	1850.0	80.0	84.0	51.0	22.0	19.0	0.0	1050.0
ENTRE RIOS	CONSCRIPTO BERNARDI	M	11.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0
ENTRE RIOS	CONSCRIPTO BERNARDI	F	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COSTA GRANDE	M	4.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
ENTRE RIOS	COSTA GRANDE	F	7.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	COSTA URUGUAY	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	COSTA URUGUAY	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CRESPO	M	78.0	4.0	3.0	2.0	0.0	1.0	0.0	6.0
ENTRE RIOS	CRESPO	F	198.0	9.0	10.0	13.0	3.0	1.0	0.0	38.0
ENTRE RIOS	CRUCESITAS OCTAVA SECCION	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CRUCESITAS OCTAVA SECCION	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	CRUCESITAS SEPTIMA SECCION	M	7.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CRUCESITAS SEPTIMA SECCION	F	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
ENTRE RIOS	CRUCESITAS TERCERA SECCION	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CRUCESITAS TERCERA SECCION	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	CUCHILLA REDONDA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CURTIEMBRE	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	CURTIEMBRE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	DIAMANTE	M	103.0	8.0	1.0	11.0	1.0	2.0	0.0	12.0
ENTRE RIOS	DIAMANTE	F	185.0	8.0	10.0	7.0	3.0	1.0	0.0	46.0
ENTRE RIOS	DISTRITO EL SAUCE	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	DISTRITO EL SAUCE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	DON CRISTOBAL	M	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	DON CRISTOBAL PRIMERA SECCION	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	DON CRISTOBAL PRIMERA SECCION	F	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENTRE RIOS	DON CRISTOBAL SEGUNDA SECCION	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	DON CRISTOBAL SEGUNDA SECCION	F	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	DURAZNO	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	DURAZNO	F	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EJIDO COLON	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EJIDO COLON	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	EL BRILLANTE	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EL BRILLANTE	F	8.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0
ENTRE RIOS	EL CIMARRON	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EL COLORADO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EL PALENQUE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EL PALENQUE	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	EL PINGO	M	26.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0
ENTRE RIOS	EL PINGO	F	35.0	2.0	0.0	1.0	0.0	0.0	0.0	9.0
ENTRE RIOS	EL RAMBLON	M	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EL RAMBLON	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	EL SOLAR	M	14.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	EL SOLAR	F	13.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
ENTRE RIOS	ENRIQUE BERDUC	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ENRIQUE CARBO	M	12.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0
ENTRE RIOS	ENRIQUE CARBO	F	15.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0
ENTRE RIOS	ESPINILLO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ESTACAS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ESTACION GENERAL RACEDO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ESTACION YERUA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ESTACION YERUA	F	3.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0
ENTRE RIOS	FEDERACION	M	62.0	5.0	3.0	3.0	1.0	0.0	0.0	7.0
ENTRE RIOS	FEDERACION	F	130.0	12.0	8.0	6.0	1.0	1.0	0.0	46.0
ENTRE RIOS	FEDERAL	M	88.0	5.0	0.0	2.0	0.0	0.0	0.0	20.0
ENTRE RIOS	FEDERAL	F	91.0	4.0	7.0	0.0	4.0	1.0	0.0	33.0
ENTRE RIOS	GENACITO	F	3.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	GENERAL ALMADA	M	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GENERAL ALMADA	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GENERAL ALVEAR	M	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	GENERAL ALVEAR	F	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ENTRE RIOS	GENERAL CAMPOS	M	10.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GENERAL CAMPOS	F	13.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
ENTRE RIOS	GENERAL GALARZA	F	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GENERAL GALARZA	M	60.0	1.0	2.0	3.0	0.0	1.0	0.0	6.0
ENTRE RIOS	GENERAL GALARZA	F	90.0	3.0	8.0	2.0	3.0	0.0	0.0	21.0
ENTRE RIOS	GENERAL RACEDO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GENERAL RACEDO	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GENERAL RAMIREZ	M	37.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0
ENTRE RIOS	GENERAL RAMIREZ	F	59.0	1.0	5.0	3.0	1.0	0.0	0.0	18.0
ENTRE RIOS	GILBERT	M	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GILBERT	F	13.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0
ENTRE RIOS	GOBERNADOR ECHAG\E	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GOBERNADOR ECHAG\E	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GOBERNADOR ETCHEVEHERE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GOBERNADOR FEBRE	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GOBERNADOR MANSILLA	M	22.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GOBERNADOR MANSILLA	F	67.0	3.0	7.0	0.0	0.0	0.0	0.0	20.0
ENTRE RIOS	GOBERNADOR SOLA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GOBERNADOR SOLA	F	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GONZALEZ CATAN	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GREGORIO DE LAFERRERE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	GREGORIO DE LAFERRERE	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	GUALEGUAY	M	584.0	58.0	12.0	23.0	7.0	8.0	0.0	26.0
ENTRE RIOS	GUALEGUAY	F	1017.0	51.0	112.0	36.0	27.0	11.0	0.0	210.0
ENTRE RIOS	GUALEGUAYCHU	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GUALEGUAYCHU	M	771.0	33.0	16.0	41.0	5.0	8.0	0.0	130.0
ENTRE RIOS	GUALEGUAYCHU	F	1148.0	35.0	58.0	32.0	18.0	8.0	0.0	434.0
ENTRE RIOS	GUALEGUAYCITO	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GUALEYAN	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GUALEYAN	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	GUARDAMONTE	M	11.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0
ENTRE RIOS	GUARDAMONTE	F	13.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
ENTRE RIOS	HASEMKAMP	M	10.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	HASEMKAMP	F	28.0	2.0	0.0	3.0	0.0	1.0	0.0	9.0
ENTRE RIOS	HASENKAMP	M	65.0	1.0	2.0	3.0	1.0	0.0	0.0	3.0
ENTRE RIOS	HASENKAMP	F	77.0	8.0	4.0	3.0	4.0	0.0	0.0	26.0
ENTRE RIOS	HERNANDARIAS	M	23.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0
ENTRE RIOS	HERNANDARIAS	F	28.0	1.0	0.0	1.0	0.0	1.0	0.0	5.0
ENTRE RIOS	HERNANDEZ	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	HERNANDEZ	M	30.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0
ENTRE RIOS	HERNANDEZ	F	65.0	4.0	6.0	4.0	1.0	1.0	0.0	16.0
ENTRE RIOS	HERRERA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	HERRERA	F	23.0	2.0	0.0	1.0	0.0	0.0	0.0	7.0
ENTRE RIOS	HOLT	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	IBICUY	M	9.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
ENTRE RIOS	IBICUY	F	13.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0
ENTRE RIOS	INGENIERO MIGUEL SAJAROFF	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	INGENIERO MIGUEL SAJAROFF	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	IRAZUSTA	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	IRAZUSTA	F	7.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ENTRE RIOS	ISIDRO CASANOVA	M	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENTRE RIOS	ISIDRO CASANOVA	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ISLAS DEL IBICUY	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	ISLAS DEL IBICUY	F	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ENTRE RIOS	ISLETAS	F	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	JOSE CLEMENTE PAZ	F	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	JUBILEO	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	JUBILEO	F	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LA CLARITA	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LA CRIOLLA	M	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	LA CRIOLLA	F	13.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0
ENTRE RIOS	LA PAZ	M	425.0	40.0	5.0	11.0	6.0	4.0	0.0	195.0
ENTRE RIOS	LA PAZ	F	439.0	40.0	23.0	9.0	6.0	2.0	0.0	196.0
ENTRE RIOS	LA PICADA	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LA PICADA	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ENTRE RIOS	LARROQUE	M	51.0	4.0	4.0	2.0	1.0	1.0	0.0	4.0
ENTRE RIOS	LARROQUE	F	74.0	4.0	10.0	2.0	6.0	0.0	0.0	12.0
ENTRE RIOS	LAS CUEVAS	M	6.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
ENTRE RIOS	LAS CUEVAS	F	9.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	LAS GARZAS	M	13.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LAS GARZAS	F	7.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
ENTRE RIOS	LAS MOSCAS	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LAS MOSCAS	F	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	LAS TOSCAS	M	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LAS TUNAS	M	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LAS TUNAS	F	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
ENTRE RIOS	LIBERTADOR SAN MARTIN (DIAMANT	M	13.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0
ENTRE RIOS	LIBERTADOR SAN MARTIN (DIAMANT	F	32.0	3.0	3.0	3.0	0.0	0.0	0.0	2.0
ENTRE RIOS	LIEBIG	M	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LIEBIG	F	4.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENTRE RIOS	LINEA 20	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LOS CEIBOS	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LOS CEIBOS	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	LOS CHARRUAS	M	19.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0
ENTRE RIOS	LOS CHARRUAS	F	41.0	1.0	1.0	0.0	2.0	1.0	0.0	12.0
ENTRE RIOS	LOS CONQUISTADORES	M	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LOS CONQUISTADORES	F	12.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
ENTRE RIOS	LOS OMBUES	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENTRE RIOS	LUCAS GONZALEZ	M	27.0	0.0	1.0	3.0	0.0	0.0	0.0	2.0
ENTRE RIOS	LUCAS GONZALEZ	F	47.0	3.0	8.0	1.0	1.0	0.0	0.0	13.0
ENTRE RIOS	LUCAS NORESTE	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LUCAS NORESTE	F	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	LUCAS SUD	M	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENTRE RIOS	LUCAS SUD	F	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	MACIA	M	67.0	1.0	2.0	2.0	0.0	1.0	0.0	2.0
ENTRE RIOS	MACIA	F	92.0	5.0	2.0	5.0	2.0	0.0	0.0	23.0
ENTRE RIOS	MARIA GRANDE	M	115.0	8.0	2.0	7.0	2.0	0.0	0.0	3.0
ENTRE RIOS	MARIA GRANDE	F	82.0	2.0	3.0	5.0	1.0	0.0	0.0	17.0
ENTRE RIOS	MARIA GRANDE PRIMERA	M	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	MARIA GRANDE PRIMERA	F	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	MARIA GRANDE SEGUNDA	M	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	MARIA GRANDE SEGUNDA	F	3.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
ENTRE RIOS	MEDANOS	M	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	MEDANOS	F	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENTRE RIOS	MOJONES NORTE	M	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
